id,folds,span,const
46,23,0.9,TP
47,23,0.8,TP
48,23,0.65,TP
49,23,0.75,TP
50,23,0.75,TP
1,24,0.6,TP
2,24,0.8,TP
3,24,0.85,TP
4,24,0.8,TP
5,24,0.8,TP
6,24,0.7,TP
7,24,0.75,TP
8,24,0.75,TP
9,24,0.7,TP
10,24,0.75,TP
11,24,0.65,TP
12,24,0.7,TP
13,24,0.7,TP
14,24,0.9,TP
15,24,0.8,TP
16,24,0.75,TP
17,24,0.8,TP
18,24,0.85,TP
19,24,0.65,TP
20,24,0.75,TP
21,24,0.5,TP
22,24,0.8,TP
23,24,0.8,TP
24,24,0.65,TP
25,24,0.55,TP
26,24,0.9,TP
27,24,0.7,TP
28,24,0.65,TP
29,24,0.8,TP
30,24,0.75,TP
31,24,0.8,TP
32,24,0.6,TP
33,24,0.85,TP
34,24,0.7,TP
35,24,0.7,TP
36,24,0.7,TP
37,24,0.65,TP
38,24,0.65,TP
39,24,0.75,TP
40,24,0.7,TP
41,24,0.6,TP
42,24,0.65,TP
43,24,0.85,TP
44,24,0.7,TP
45,24,0.65,TP
46,24,0.7,TP
47,24,0.65,TP
48,24,0.75,TP
49,24,0.85,TP
50,24,0.8,TP
1,25,0.6,TP
2,25,0.55,TP
3,25,0.7,TP
4,25,0.7,TP
5,25,0.7,TP
6,25,0.75,TP
7,25,0.7,TP
8,25,0.8,TP
9,25,0.65,TP
10,25,0.75,TP
11,25,0.75,TP
12,25,0.6,TP
13,25,0.65,TP
14,25,0.6,TP
15,25,0.7,TP
16,25,0.8,TP
17,25,0.8,TP
18,25,0.85,TP
19,25,0.6,TP
20,25,0.8,TP
21,25,0.75,TP
22,25,0.65,TP
23,25,0.8,TP
24,25,0.75,TP
25,25,0.7,TP
26,25,0.7,TP
27,25,0.7,TP
28,25,0.6,TP
29,25,0.8,TP
30,25,0.6,TP
31,25,0.8,TP
32,25,0.8,TP
33,25,0.7,TP
34,25,0.7,TP
35,25,0.65,TP
36,25,0.6,TP
37,25,0.65,TP
38,25,0.7,TP
39,25,0.8,TP
40,25,0.7,TP
41,25,0.8,TP
42,25,0.7,TP
43,25,0.5,TP
44,25,0.7,TP
45,25,0.65,TP
46,25,0.75,TP
47,25,0.9,TP
48,25,0.75,TP
49,25,0.7,TP
50,25,0.75,TP
1,26,0.9,TP
2,26,0.75,TP
3,26,0.65,TP
4,26,0.9,TP
5,26,0.7,TP
6,26,0.65,TP
7,26,0.8,TP
8,26,0.75,TP
9,26,0.6,TP
10,26,0.65,TP
11,26,0.9,TP
12,26,0.65,TP
13,26,0.65,TP
14,26,0.8,TP
15,26,0.75,TP
16,26,0.8,TP
17,26,0.65,TP
18,26,0.6,TP
19,26,0.85,TP
20,26,0.7,TP
21,26,0.8,TP
22,26,0.6,TP
23,26,0.7,TP
24,26,0.7,TP
25,26,0.7,TP
26,26,0.9,TP
27,26,0.65,TP
28,26,0.75,TP
29,26,0.65,TP
30,26,0.75,TP
31,26,0.8,TP
32,26,0.75,TP
33,26,0.6,TP
34,26,0.65,TP
35,26,0.7,TP
36,26,0.6,TP
37,26,0.8,TP
38,26,0.9,TP
39,26,0.7,TP
40,26,0.7,TP
41,26,0.85,TP
42,26,0.85,TP
43,26,0.8,TP
44,26,0.65,TP
45,26,0.65,TP
46,26,0.65,TP
47,26,0.7,TP
48,26,0.75,TP
49,26,0.7,TP
50,26,0.75,TP
1,27,0.75,TP
2,27,0.75,TP
3,27,0.7,TP
4,27,0.75,TP
5,27,0.65,TP
6,27,0.85,TP
7,27,0.5,TP
8,27,0.6,TP
9,27,0.7,TP
10,27,0.8,TP
11,27,0.7,TP
12,27,0.65,TP
13,27,0.7,TP
14,27,0.75,TP
15,27,0.8,TP
16,27,0.75,TP
17,27,0.6,TP
18,27,0.65,TP
19,27,0.65,TP
20,27,0.75,TP
21,27,0.85,TP
22,27,0.8,TP
23,27,0.55,TP
24,27,0.85,TP
25,27,0.6,TP
26,27,0.6,TP
27,27,0.75,TP
28,27,0.8,TP
29,27,0.75,TP
30,27,0.6,TP
31,27,0.85,TP
32,27,0.75,TP
33,27,0.7,TP
34,27,0.75,TP
35,27,0.55,TP
36,27,0.65,TP
37,27,0.55,TP
38,27,0.7,TP
39,27,0.9,TP
40,27,0.75,TP
41,27,0.75,TP
42,27,0.8,TP
43,27,0.65,TP
44,27,0.65,TP
45,27,0.7,TP
46,27,0.65,TP
47,27,0.75,TP
48,27,0.7,TP
49,27,0.8,TP
50,27,0.75,TP
1,28,0.75,TP
2,28,0.75,TP
3,28,0.75,TP
4,28,0.6,TP
5,28,0.65,TP
6,28,0.7,TP
7,28,0.75,TP
8,28,0.75,TP
9,28,0.75,TP
10,28,0.75,TP
11,28,0.75,TP
12,28,0.75,TP
13,28,0.75,TP
14,28,0.65,TP
15,28,0.65,TP
16,28,0.75,TP
17,28,0.75,TP
18,28,0.75,TP
19,28,0.65,TP
20,28,0.8,TP
21,28,0.8,TP
22,28,0.7,TP
23,28,0.6,TP
24,28,0.55,TP
25,28,0.6,TP
26,28,0.7,TP
27,28,0.9,TP
28,28,0.65,TP
29,28,0.75,TP
30,28,0.8,TP
31,28,0.65,TP
32,28,0.65,TP
33,28,0.55,TP
34,28,0.75,TP
35,28,0.75,TP
36,28,0.8,TP
37,28,0.75,TP
38,28,0.75,TP
39,28,0.65,TP
40,28,0.7,TP
41,28,0.65,TP
42,28,0.75,TP
43,28,0.85,TP
44,28,0.8,TP
45,28,0.7,TP
46,28,0.8,TP
47,28,0.8,TP
48,28,0.75,TP
49,28,0.65,TP
50,28,0.65,TP
1,29,0.9,TP
2,29,0.65,TP
3,29,0.75,TP
4,29,0.75,TP
5,29,0.65,TP
6,29,0.75,TP
7,29,0.55,TP
8,29,0.75,TP
9,29,0.75,TP
10,29,0.9,TP
11,29,0.75,TP
12,29,0.6,TP
13,29,0.75,TP
14,29,0.65,TP
15,29,0.8,TP
16,29,0.75,TP
17,29,0.6,TP
18,29,0.7,TP
19,29,0.7,TP
20,29,0.8,TP
21,29,0.6,TP
22,29,0.7,TP
23,29,0.6,TP
24,29,0.9,TP
25,29,0.7,TP
26,29,0.7,TP
27,29,0.6,TP
28,29,0.85,TP
29,29,0.85,TP
30,29,0.65,TP
31,29,0.7,TP
32,29,0.7,TP
33,29,0.8,TP
34,29,0.65,TP
35,29,0.7,TP
36,29,0.65,TP
37,29,0.8,TP
38,29,0.7,TP
39,29,0.75,TP
40,29,0.7,TP
41,29,0.8,TP
42,29,0.85,TP
43,29,0.8,TP
44,29,0.75,TP
45,29,0.6,TP
46,29,0.7,TP
47,29,0.75,TP
48,29,0.8,TP
49,29,0.75,TP
50,29,0.75,TP
1,30,0.7,TP
2,30,0.75,TP
3,30,0.75,TP
4,30,0.6,TP
5,30,0.75,TP
6,30,0.75,TP
7,30,0.65,TP
8,30,0.75,TP
9,30,0.65,TP
10,30,0.65,TP
11,30,0.7,TP
12,30,0.8,TP
13,30,0.7,TP
14,30,0.7,TP
15,30,0.7,TP
16,30,0.75,TP
17,30,0.75,TP
18,30,0.65,TP
19,30,0.8,TP
20,30,0.65,TP
21,30,0.65,TP
22,30,0.7,TP
23,30,0.7,TP
24,30,0.8,TP
25,30,0.6,TP
26,30,0.65,TP
27,30,0.7,TP
28,30,0.6,TP
29,30,0.7,TP
30,30,0.6,TP
31,30,0.7,TP
32,30,0.65,TP
33,30,0.9,TP
34,30,0.75,TP
35,30,0.8,TP
36,30,0.9,TP
37,30,0.8,TP
38,30,0.9,TP
39,30,0.75,TP
40,30,0.75,TP
41,30,0.75,TP
42,30,0.9,TP
43,30,0.7,TP
44,30,0.7,TP
45,30,0.65,TP
46,30,0.8,TP
47,30,0.75,TP
48,30,0.65,TP
49,30,0.5,TP
50,30,0.8,TP
1,5,0.8,TSS
2,5,0.8,TSS
3,5,0.7,TSS
4,5,0.75,TSS
5,5,0.9,TSS
6,5,0.8,TSS
7,5,0.65,TSS
8,5,0.8,TSS
9,5,0.7,TSS
10,5,0.9,TSS
11,5,0.7,TSS
12,5,0.6,TSS
13,5,0.8,TSS
14,5,0.85,TSS
15,5,0.75,TSS
16,5,0.7,TSS
17,5,0.9,TSS
18,5,0.9,TSS
19,5,0.8,TSS
20,5,0.75,TSS
21,5,0.55,TSS
22,5,0.75,TSS
23,5,0.9,TSS
24,5,0.9,TSS
25,5,0.9,TSS
26,5,0.9,TSS
27,5,0.65,TSS
28,5,0.9,TSS
29,5,0.8,TSS
30,5,0.9,TSS
31,5,0.9,TSS
32,5,0.65,TSS
33,5,0.8,TSS
34,5,0.75,TSS
35,5,0.9,TSS
36,5,0.75,TSS
37,5,0.75,TSS
38,5,0.6,TSS
39,5,0.8,TSS
40,5,0.85,TSS
41,5,0.4,TSS
42,5,0.9,TSS
43,5,0.85,TSS
44,5,0.8,TSS
45,5,0.8,TSS
46,5,0.9,TSS
47,5,0.75,TSS
48,5,0.85,TSS
49,5,0.9,TSS
50,5,0.9,TSS
1,6,0.9,TSS
2,6,0.7,TSS
3,6,0.85,TSS
4,6,0.9,TSS
5,6,0.85,TSS
6,6,0.85,TSS
7,6,0.85,TSS
8,6,0.9,TSS
9,6,0.75,TSS
10,6,0.85,TSS
11,6,0.8,TSS
12,6,0.85,TSS
13,6,0.9,TSS
14,6,0.9,TSS
15,6,0.85,TSS
16,6,0.6,TSS
17,6,0.75,TSS
18,6,0.8,TSS
19,6,0.85,TSS
20,6,0.8,TSS
21,6,0.85,TSS
22,6,0.75,TSS
23,6,0.8,TSS
24,6,0.75,TSS
25,6,0.85,TSS
26,6,0.9,TSS
27,6,0.75,TSS
28,6,0.85,TSS
29,6,0.75,TSS
30,6,0.8,TSS
31,6,0.7,TSS
32,6,0.8,TSS
33,6,0.9,TSS
34,6,0.9,TSS
35,6,0.8,TSS
36,6,0.7,TSS
37,6,0.7,TSS
38,6,0.9,TSS
39,6,0.85,TSS
40,6,0.85,TSS
41,6,0.7,TSS
42,6,0.8,TSS
43,6,0.8,TSS
44,6,0.9,TSS
45,6,0.7,TSS
46,6,0.7,TSS
47,6,0.9,TSS
48,6,0.8,TSS
49,6,0.8,TSS
50,6,0.8,TSS
1,7,0.85,TSS
2,7,0.85,TSS
3,7,0.8,TSS
4,7,0.85,TSS
5,7,0.8,TSS
6,7,0.75,TSS
7,7,0.9,TSS
8,7,0.65,TSS
9,7,0.85,TSS
10,7,0.8,TSS
11,7,0.8,TSS
12,7,0.9,TSS
13,7,0.8,TSS
14,7,0.9,TSS
15,7,0.6,TSS
16,7,0.7,TSS
17,7,0.8,TSS
18,7,0.75,TSS
19,7,0.85,TSS
20,7,0.85,TSS
21,7,0.9,TSS
22,7,0.9,TSS
23,7,0.8,TSS
24,7,0.85,TSS
25,7,0.65,TSS
26,7,0.9,TSS
27,7,0.75,TSS
28,7,0.8,TSS
29,7,0.8,TSS
30,7,0.75,TSS
31,7,0.9,TSS
32,7,0.85,TSS
33,7,0.7,TSS
34,7,0.85,TSS
35,7,0.65,TSS
36,7,0.8,TSS
37,7,0.85,TSS
38,7,0.75,TSS
39,7,0.8,TSS
40,7,0.8,TSS
41,7,0.9,TSS
42,7,0.65,TSS
43,7,0.8,TSS
44,7,0.9,TSS
45,7,0.75,TSS
46,7,0.8,TSS
47,7,0.8,TSS
48,7,0.9,TSS
49,7,0.9,TSS
50,7,0.9,TSS
1,8,0.65,TSS
2,8,0.8,TSS
3,8,0.6,TSS
4,8,0.9,TSS
5,8,0.65,TSS
6,8,0.75,TSS
7,8,0.75,TSS
8,8,0.9,TSS
9,8,0.8,TSS
10,8,0.8,TSS
11,8,0.8,TSS
12,8,0.75,TSS
13,8,0.75,TSS
14,8,0.85,TSS
15,8,0.85,TSS
16,8,0.8,TSS
17,8,0.85,TSS
18,8,0.8,TSS
19,8,0.75,TSS
20,8,0.85,TSS
21,8,0.75,TSS
22,8,0.6,TSS
23,8,0.85,TSS
24,8,0.9,TSS
25,8,0.7,TSS
26,8,0.75,TSS
27,8,0.85,TSS
28,8,0.75,TSS
29,8,0.85,TSS
30,8,0.9,TSS
31,8,0.85,TSS
32,8,0.75,TSS
33,8,0.85,TSS
34,8,0.9,TSS
35,8,0.8,TSS
36,8,0.8,TSS
37,8,0.7,TSS
38,8,0.9,TSS
39,8,0.65,TSS
40,8,0.75,TSS
41,8,0.7,TSS
42,8,0.9,TSS
43,8,0.9,TSS
44,8,0.75,TSS
45,8,0.75,TSS
46,8,0.8,TSS
47,8,0.9,TSS
48,8,0.9,TSS
49,8,0.9,TSS
50,8,0.75,TSS
1,9,0.9,TSS
2,9,0.85,TSS
3,9,0.85,TSS
4,9,0.65,TSS
5,9,0.55,TSS
6,9,0.85,TSS
7,9,0.9,TSS
8,9,0.75,TSS
9,9,0.9,TSS
10,9,0.8,TSS
11,9,0.75,TSS
12,9,0.85,TSS
13,9,0.85,TSS
14,9,0.65,TSS
15,9,0.9,TSS
16,9,0.8,TSS
17,9,0.75,TSS
18,9,0.85,TSS
19,9,0.75,TSS
20,9,0.9,TSS
21,9,0.75,TSS
22,9,0.85,TSS
23,9,0.85,TSS
24,9,0.85,TSS
25,9,0.8,TSS
26,9,0.85,TSS
27,9,0.8,TSS
28,9,0.75,TSS
29,9,0.8,TSS
30,9,0.9,TSS
31,9,0.9,TSS
32,9,0.85,TSS
33,9,0.9,TSS
34,9,0.75,TSS
35,9,0.8,TSS
36,9,0.9,TSS
37,9,0.75,TSS
38,9,0.9,TSS
39,9,0.75,TSS
40,9,0.75,TSS
41,9,0.85,TSS
42,9,0.7,TSS
43,9,0.85,TSS
44,9,0.75,TSS
45,9,0.9,TSS
46,9,0.9,TSS
47,9,0.8,TSS
48,9,0.9,TSS
49,9,0.9,TSS
50,9,0.9,TSS
1,10,0.5,TSS
2,10,0.9,TSS
3,10,0.9,TSS
4,10,0.8,TSS
5,10,0.8,TSS
6,10,0.8,TSS
7,10,0.8,TSS
8,10,0.75,TSS
9,10,0.8,TSS
10,10,0.9,TSS
11,10,0.7,TSS
12,10,0.9,TSS
13,10,0.9,TSS
14,10,0.9,TSS
15,10,0.7,TSS
16,10,0.9,TSS
17,10,0.85,TSS
18,10,0.85,TSS
19,10,0.85,TSS
20,10,0.8,TSS
21,10,0.9,TSS
22,10,0.85,TSS
23,10,0.85,TSS
24,10,0.75,TSS
25,10,0.85,TSS
26,10,0.75,TSS
27,10,0.75,TSS
28,10,0.85,TSS
29,10,0.75,TSS
30,10,0.75,TSS
31,10,0.9,TSS
32,10,0.75,TSS
33,10,0.85,TSS
34,10,0.75,TSS
35,10,0.85,TSS
36,10,0.85,TSS
37,10,0.85,TSS
38,10,0.85,TSS
39,10,0.65,TSS
40,10,0.7,TSS
41,10,0.9,TSS
42,10,0.7,TSS
43,10,0.9,TSS
44,10,0.85,TSS
45,10,0.8,TSS
46,10,0.7,TSS
47,10,0.85,TSS
48,10,0.85,TSS
49,10,0.9,TSS
50,10,0.9,TSS
1,11,0.8,TSS
2,11,0.9,TSS
3,11,0.75,TSS
4,11,0.7,TSS
5,11,0.8,TSS
6,11,0.85,TSS
7,11,0.85,TSS
8,11,0.8,TSS
9,11,0.9,TSS
10,11,0.75,TSS
11,11,0.8,TSS
12,11,0.75,TSS
13,11,0.85,TSS
14,11,0.9,TSS
15,11,0.85,TSS
16,11,0.9,TSS
17,11,0.9,TSS
18,11,0.9,TSS
19,11,0.9,TSS
20,11,0.85,TSS
21,11,0.85,TSS
22,11,0.9,TSS
23,11,0.85,TSS
24,11,0.65,TSS
25,11,0.9,TSS
26,11,0.9,TSS
27,11,0.85,TSS
28,11,0.9,TSS
29,11,0.8,TSS
30,11,0.8,TSS
31,11,0.8,TSS
32,11,0.8,TSS
33,11,0.9,TSS
34,11,0.8,TSS
35,11,0.9,TSS
36,11,0.9,TSS
37,11,0.8,TSS
38,11,0.8,TSS
39,11,0.75,TSS
40,11,0.7,TSS
41,11,0.8,TSS
42,11,0.75,TSS
43,11,0.75,TSS
44,11,0.8,TSS
45,11,0.9,TSS
46,11,0.9,TSS
47,11,0.8,TSS
48,11,0.9,TSS
49,11,0.75,TSS
50,11,0.85,TSS
1,12,0.9,TSS
2,12,0.8,TSS
3,12,0.8,TSS
4,12,0.75,TSS
5,12,0.85,TSS
6,12,0.65,TSS
7,12,0.9,TSS
8,12,0.85,TSS
9,12,0.9,TSS
10,12,0.7,TSS
11,12,0.9,TSS
12,12,0.85,TSS
13,12,0.75,TSS
14,12,0.9,TSS
15,12,0.9,TSS
16,12,0.8,TSS
17,12,0.9,TSS
18,12,0.8,TSS
19,12,0.9,TSS
20,12,0.85,TSS
21,12,0.8,TSS
22,12,0.9,TSS
23,12,0.9,TSS
24,12,0.85,TSS
25,12,0.9,TSS
26,12,0.85,TSS
27,12,0.8,TSS
28,12,0.85,TSS
29,12,0.9,TSS
30,12,0.75,TSS
31,12,0.9,TSS
32,12,0.8,TSS
33,12,0.9,TSS
34,12,0.8,TSS
35,12,0.8,TSS
36,12,0.7,TSS
37,12,0.85,TSS
38,12,0.6,TSS
39,12,0.9,TSS
40,12,0.8,TSS
41,12,0.8,TSS
42,12,0.9,TSS
43,12,0.8,TSS
44,12,0.9,TSS
45,12,0.75,TSS
46,12,0.9,TSS
47,12,0.75,TSS
48,12,0.85,TSS
49,12,0.7,TSS
50,12,0.9,TSS
1,13,0.8,TSS
2,13,0.8,TSS
3,13,0.6,TSS
4,13,0.75,TSS
5,13,0.75,TSS
6,13,0.9,TSS
7,13,0.8,TSS
8,13,0.7,TSS
9,13,0.9,TSS
10,13,0.9,TSS
11,13,0.9,TSS
12,13,0.75,TSS
13,13,0.9,TSS
14,13,0.65,TSS
15,13,0.85,TSS
16,13,0.9,TSS
17,13,0.85,TSS
18,13,0.9,TSS
19,13,0.9,TSS
20,13,0.7,TSS
21,13,0.85,TSS
22,13,0.75,TSS
23,13,0.85,TSS
24,13,0.9,TSS
25,13,0.7,TSS
26,13,0.7,TSS
27,13,0.75,TSS
28,13,0.75,TSS
29,13,0.65,TSS
30,13,0.85,TSS
31,13,0.9,TSS
32,13,0.75,TSS
33,13,0.85,TSS
34,13,0.6,TSS
35,13,0.8,TSS
36,13,0.8,TSS
37,13,0.75,TSS
38,13,0.9,TSS
39,13,0.85,TSS
40,13,0.7,TSS
41,13,0.75,TSS
42,13,0.8,TSS
43,13,0.9,TSS
44,13,0.9,TSS
45,13,0.8,TSS
46,13,0.8,TSS
47,13,0.75,TSS
48,13,0.8,TSS
49,13,0.75,TSS
50,13,0.75,TSS
1,14,0.9,TSS
2,14,0.75,TSS
3,14,0.75,TSS
4,14,0.8,TSS
5,14,0.8,TSS
6,14,0.8,TSS
7,14,0.9,TSS
8,14,0.8,TSS
9,14,0.85,TSS
10,14,0.85,TSS
11,14,0.75,TSS
12,14,0.8,TSS
13,14,0.9,TSS
14,14,0.9,TSS
15,14,0.9,TSS
16,14,0.85,TSS
17,14,0.75,TSS
18,14,0.9,TSS
19,14,0.85,TSS
20,14,0.75,TSS
21,14,0.7,TSS
22,14,0.9,TSS
23,14,0.8,TSS
24,14,0.85,TSS
25,14,0.9,TSS
26,14,0.7,TSS
27,14,0.7,TSS
28,14,0.85,TSS
29,14,0.75,TSS
30,14,0.7,TSS
31,14,0.9,TSS
32,14,0.75,TSS
33,14,0.8,TSS
34,14,0.9,TSS
35,14,0.9,TSS
36,14,0.9,TSS
37,14,0.9,TSS
38,14,0.8,TSS
39,14,0.9,TSS
40,14,0.9,TSS
41,14,0.8,TSS
42,14,0.8,TSS
43,14,0.85,TSS
44,14,0.85,TSS
45,14,0.9,TSS
46,14,0.85,TSS
47,14,0.8,TSS
48,14,0.8,TSS
49,14,0.9,TSS
50,14,0.8,TSS
1,15,0.75,TSS
2,15,0.9,TSS
3,15,0.9,TSS
4,15,0.9,TSS
5,15,0.8,TSS
6,15,0.9,TSS
7,15,0.85,TSS
8,15,0.75,TSS
9,15,0.85,TSS
10,15,0.85,TSS
11,15,0.85,TSS
12,15,0.8,TSS
13,15,0.85,TSS
14,15,0.75,TSS
15,15,0.8,TSS
16,15,0.9,TSS
17,15,0.7,TSS
18,15,0.8,TSS
19,15,0.8,TSS
20,15,0.85,TSS
21,15,0.8,TSS
22,15,0.8,TSS
23,15,0.75,TSS
24,15,0.9,TSS
25,15,0.9,TSS
26,15,0.8,TSS
27,15,0.9,TSS
28,15,0.65,TSS
29,15,0.85,TSS
30,15,0.8,TSS
31,15,0.8,TSS
32,15,0.9,TSS
33,15,0.9,TSS
34,15,0.85,TSS
35,15,0.7,TSS
36,15,0.7,TSS
37,15,0.85,TSS
38,15,0.85,TSS
39,15,0.85,TSS
40,15,0.75,TSS
41,15,0.8,TSS
42,15,0.9,TSS
43,15,0.9,TSS
44,15,0.7,TSS
45,15,0.75,TSS
46,15,0.75,TSS
47,15,0.75,TSS
48,15,0.85,TSS
49,15,0.9,TSS
50,15,0.8,TSS
1,16,0.9,TSS
2,16,0.75,TSS
3,16,0.7,TSS
4,16,0.75,TSS
5,16,0.8,TSS
6,16,0.8,TSS
7,16,0.85,TSS
8,16,0.75,TSS
9,16,0.75,TSS
10,16,0.85,TSS
11,16,0.85,TSS
12,16,0.9,TSS
13,16,0.9,TSS
14,16,0.9,TSS
15,16,0.75,TSS
16,16,0.75,TSS
17,16,0.8,TSS
18,16,0.85,TSS
19,16,0.75,TSS
20,16,0.85,TSS
21,16,0.9,TSS
22,16,0.9,TSS
23,16,0.9,TSS
24,16,0.65,TSS
25,16,0.9,TSS
26,16,0.85,TSS
27,16,0.9,TSS
28,16,0.75,TSS
29,16,0.7,TSS
30,16,0.8,TSS
31,16,0.9,TSS
32,16,0.85,TSS
33,16,0.85,TSS
34,16,0.75,TSS
35,16,0.85,TSS
36,16,0.85,TSS
37,16,0.85,TSS
38,16,0.9,TSS
39,16,0.9,TSS
40,16,0.9,TSS
41,16,0.7,TSS
42,16,0.85,TSS
43,16,0.9,TSS
44,16,0.8,TSS
45,16,0.9,TSS
46,16,0.8,TSS
47,16,0.75,TSS
48,16,0.8,TSS
49,16,0.85,TSS
50,16,0.7,TSS
1,17,0.75,TSS
2,17,0.9,TSS
3,17,0.8,TSS
4,17,0.85,TSS
5,17,0.9,TSS
6,17,0.75,TSS
7,17,0.8,TSS
8,17,0.85,TSS
9,17,0.8,TSS
10,17,0.9,TSS
11,17,0.8,TSS
12,17,0.9,TSS
13,17,0.7,TSS
14,17,0.9,TSS
15,17,0.9,TSS
16,17,0.75,TSS
17,17,0.7,TSS
18,17,0.75,TSS
19,17,0.9,TSS
20,17,0.8,TSS
21,17,0.75,TSS
22,17,0.7,TSS
23,17,0.8,TSS
24,17,0.85,TSS
25,17,0.8,TSS
26,17,0.7,TSS
27,17,0.85,TSS
28,17,0.85,TSS
29,17,0.9,TSS
30,17,0.75,TSS
31,17,0.9,TSS
32,17,0.85,TSS
33,17,0.9,TSS
34,17,0.9,TSS
35,17,0.9,TSS
36,17,0.9,TSS
37,17,0.75,TSS
38,17,0.75,TSS
39,17,0.35,TSS
40,17,0.8,TSS
41,17,0.85,TSS
42,17,0.8,TSS
43,17,0.9,TSS
44,17,0.75,TSS
45,17,0.9,TSS
46,17,0.9,TSS
47,17,0.75,TSS
48,17,0.85,TSS
49,17,0.8,TSS
50,17,0.85,TSS
1,18,0.65,TSS
2,18,0.9,TSS
3,18,0.7,TSS
4,18,0.85,TSS
5,18,0.9,TSS
6,18,0.85,TSS
7,18,0.8,TSS
8,18,0.7,TSS
9,18,0.8,TSS
10,18,0.75,TSS
11,18,0.7,TSS
12,18,0.85,TSS
13,18,0.9,TSS
14,18,0.85,TSS
15,18,0.85,TSS
16,18,0.85,TSS
17,18,0.8,TSS
18,18,0.9,TSS
19,18,0.85,TSS
20,18,0.8,TSS
21,18,0.85,TSS
22,18,0.9,TSS
23,18,0.9,TSS
24,18,0.9,TSS
25,18,0.75,TSS
26,18,0.85,TSS
27,18,0.8,TSS
28,18,0.9,TSS
29,18,0.7,TSS
30,18,0.75,TSS
31,18,0.75,TSS
32,18,0.75,TSS
33,18,0.85,TSS
34,18,0.9,TSS
35,18,0.9,TSS
36,18,0.85,TSS
37,18,0.75,TSS
38,18,0.9,TSS
39,18,0.85,TSS
40,18,0.8,TSS
41,18,0.9,TSS
42,18,0.8,TSS
43,18,0.9,TSS
44,18,0.85,TSS
45,18,0.85,TSS
46,18,0.85,TSS
47,18,0.9,TSS
48,18,0.65,TSS
49,18,0.9,TSS
50,18,0.65,TSS
1,19,0.9,TSS
2,19,0.9,TSS
3,19,0.75,TSS
4,19,0.9,TSS
5,19,0.85,TSS
6,19,0.9,TSS
7,19,0.85,TSS
8,19,0.9,TSS
9,19,0.85,TSS
10,19,0.9,TSS
11,19,0.75,TSS
12,19,0.8,TSS
13,19,0.9,TSS
14,19,0.75,TSS
15,19,0.85,TSS
16,19,0.85,TSS
17,19,0.85,TSS
18,19,0.8,TSS
19,19,0.9,TSS
20,19,0.9,TSS
21,19,0.8,TSS
22,19,0.75,TSS
23,19,0.9,TSS
24,19,0.75,TSS
25,19,0.75,TSS
26,19,0.8,TSS
27,19,0.75,TSS
28,19,0.7,TSS
29,19,0.75,TSS
30,19,0.85,TSS
31,19,0.75,TSS
32,19,0.8,TSS
33,19,0.9,TSS
34,19,0.9,TSS
35,19,0.9,TSS
36,19,0.75,TSS
37,19,0.85,TSS
38,19,0.85,TSS
39,19,0.75,TSS
40,19,0.9,TSS
41,19,0.8,TSS
42,19,0.9,TSS
43,19,0.85,TSS
44,19,0.8,TSS
45,19,0.8,TSS
46,19,0.85,TSS
47,19,0.9,TSS
48,19,0.85,TSS
49,19,0.85,TSS
50,19,0.75,TSS
1,20,0.85,TSS
2,20,0.75,TSS
3,20,0.75,TSS
4,20,0.9,TSS
5,20,0.65,TSS
6,20,0.85,TSS
7,20,0.75,TSS
8,20,0.9,TSS
9,20,0.8,TSS
10,20,0.85,TSS
11,20,0.85,TSS
12,20,0.9,TSS
13,20,0.75,TSS
14,20,0.85,TSS
15,20,0.75,TSS
16,20,0.9,TSS
17,20,0.85,TSS
18,20,0.65,TSS
19,20,0.8,TSS
20,20,0.75,TSS
21,20,0.75,TSS
22,20,0.75,TSS
23,20,0.8,TSS
24,20,0.75,TSS
25,20,0.8,TSS
26,20,0.8,TSS
27,20,0.85,TSS
28,20,0.8,TSS
29,20,0.65,TSS
30,20,0.9,TSS
31,20,0.75,TSS
32,20,0.9,TSS
33,20,0.75,TSS
34,20,0.85,TSS
35,20,0.8,TSS
36,20,0.65,TSS
37,20,0.75,TSS
38,20,0.8,TSS
39,20,0.75,TSS
40,20,0.9,TSS
41,20,0.8,TSS
42,20,0.85,TSS
43,20,0.9,TSS
44,20,0.8,TSS
45,20,0.85,TSS
46,20,0.85,TSS
47,20,0.75,TSS
48,20,0.85,TSS
49,20,0.8,TSS
50,20,0.85,TSS
1,21,0.9,TSS
2,21,0.8,TSS
3,21,0.8,TSS
4,21,0.85,TSS
5,21,0.7,TSS
6,21,0.8,TSS
7,21,0.75,TSS
8,21,0.85,TSS
9,21,0.8,TSS
10,21,0.85,TSS
11,21,0.75,TSS
12,21,0.65,TSS
13,21,0.75,TSS
14,21,0.8,TSS
15,21,0.7,TSS
16,21,0.85,TSS
17,21,0.85,TSS
18,21,0.9,TSS
19,21,0.85,TSS
20,21,0.75,TSS
21,21,0.8,TSS
22,21,0.75,TSS
23,21,0.9,TSS
24,21,0.7,TSS
25,21,0.9,TSS
26,21,0.8,TSS
27,21,0.9,TSS
28,21,0.85,TSS
29,21,0.9,TSS
30,21,0.8,TSS
31,21,0.8,TSS
32,21,0.8,TSS
33,21,0.8,TSS
34,21,0.85,TSS
35,21,0.9,TSS
36,21,0.9,TSS
37,21,0.85,TSS
38,21,0.85,TSS
39,21,0.9,TSS
40,21,0.75,TSS
